outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020,_log_scale,share_cane_slope_le12,neea_residual,neea_fitted,residual_z,local_i,local_p_raw,local_q,local_p_fdr,local_significant_fdr,lisa_residual_class
delta_neea,C1_developed_diversified,ns,72,04171382000177,CENTRAL ENERGETICA MORENO DE MONTE APRAZÍVEL AÇÚCAR E ÁLCOOL LTDA EM RECUPERAÇÃO JUDICIAL - Monte Aprazível - SP,Monte Aprazível,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5440882.40687005,7689999.2280727,59.2,61.01,58.74,59.2,t0_2022,-0.4600000000000008,91.32,91.33,95.63,91.32,t0_2022,4.310000000000002,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222645/2019-68,48610.230498/2022-03,48610.224108/2025-09,True,True,True,3531407,ns,0.0991996923399873,0.26,-0.3879175046850157,1,C1_developed_diversified × ns,ns,2460.822151184082,3531.8770362928803,22752.26564208386,19269.52382793427,,Monte Aprazível,CENTRAL ENERGETICA MORENO DE MONTE APRAZÍVEL AÇÚCAR E ÁLCOOL LTDA EM RECUPERAÇÃO JUDICIAL - Monte Aprazível - SP,SP,100987.379658714,2007.0942767015893,2010.0,0.0243676205828927,0.0349734496352794,0.2252981087238321,0.1908112072325815,,0.1013126248072326,0.7078761679601857,0.1908112072325815,0.5973827224618041,pre_renovabio_1985_2015,25,300,4238.597318151885,7675.701716194901,41058.59196687212,,0.0419715545890604,0.076006544007131,0.4065715152292225,,11.522760736320286,0.8831511216223679,-2.6519692421512673,2.1919692421512664,-0.6836693693448118,0.21556128655898105,0.165,3,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,04248044000277,Onda Verde Agrocomercial S. A. - Onda Verde - SP,Onda Verde,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5500144.19989923,7713489.50674341,,53.66,52.04,53.66,t1_2023,-1.6199999999999974,,90.47,92.11,90.47,t1_2023,1.6400000000000006,,valido,valido,,sem_motivo,sem_motivo,,48610.219774/2021-93,48610.224495/2024-94,False,True,True,3534005,ns,-0.0160228582218932,0.522,-0.6372587000068924,0,C0_agroindustrial_intensive × ns,ns,7420.083010179856,7778.440092094272,21164.05786024356,16278.684200971267,,Onda Verde,Onda Verde Agrocomercial S. A. - Onda Verde - SP,SP,103934.6220013525,2003.109102327036,2010.0,0.0713918313965032,0.0748397400434385,0.2036285643100539,0.1566242690598271,,0.275501011676436,0.5678747192637368,0.1566242690598271,0.4045608733716306,pre_renovabio_1985_2015,25,300,13435.570407306448,12088.589181110909,25769.197249446195,,0.1292694402364941,0.1163095506418794,0.2479366043118034,,11.551526967234246,0.9530056691684824,-5.6589037917714435,4.038903791771446,-1.4588476838311535,-0.0529066480540633,0.466,2,0.5,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,04969941000199,Usina Bela Vista S.A. - Pontal - SP,Pontal,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5615412.58213949,7671897.6575594,65.2,64.97,64.97,65.2,t0_2022,-0.2300000000000039,98.11,99.4,99.4,98.11,t0_2022,1.2900000000000065,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.221796/2019-07,48610.202260/2022-80,48610.202260/2022-80,True,True,True,3540200,ns,0.1605255971676898,0.096,-0.3384791642332648,0,C0_agroindustrial_intensive × ns,ns,132337.75744432936,11916.885822550455,1649.0874680537804,822.3359271965775,,Pontal,Usina Bela Vista S.A. - Pontal - SP,SP,169869.44373119203,1987.1380785162503,1985.0,0.7790556944057916,0.0701532044892558,0.0097079700258709,0.004840987932461,,0.9506607186355912,0.0444982934319478,0.004840987932461,0.0116453362396821,pre_renovabio_1985_2015,25,300,17233.56418484333,4753.962022317624,1155.850861900928,,0.1014518197405437,0.0279859750988557,0.0068043483072211,,12.042791329790978,0.9865174695275628,1.4954742474935863,-1.7254742474935902,0.3855285798211773,-0.19796024221242328,0.075,4,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,05242560000176,USINA VERTENTE LTDA. - Guaraci - SP,Guaraci,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5521576.11089507,7734603.6637713,64.1,67.36,67.04,64.1,t0_2022,2.940000000000012,98.94,98.5,93.04,98.94,t0_2022,-5.899999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.209090/2019-69,48610.233249/2022-61,48610.209806/2025-76,True,True,True,3517901,ns,0.191664199410908,0.086,0.3429101367756623,0,C0_agroindustrial_intensive × ns,ns,770.0685745725444,5075.871213348239,21557.365112547785,21601.207921993027,,Guaraci,USINA VERTENTE LTDA. - Guaraci - SP,SP,89686.65965615441,2007.1273652485088,2010.0,0.0085862108983083,0.0565956100138904,0.2403631174936783,0.2408519617611907,,0.1116278401621719,0.6475201980766373,0.2408519617611907,0.5597521258278496,pre_renovabio_1985_2015,25,300,4165.588320855533,7915.468033899046,28601.090478938237,,0.046446019249973,0.0882569165163001,0.3189001640666588,,11.4040884650728,0.9644863875443952,2.158455407189937,0.781544592810075,0.5564430475053956,0.026681220376174857,0.447,1,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,05553456000100,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,Ouroeste,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5373059.22220696,7789234.84327185,55.3,61.02,64.72,55.3,t0_2022,9.420000000000002,97.83,93.71,98.04,97.83,t0_2022,0.2100000000000079,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218816/2019-54,48610.219698/2021-16,48610.216456/2024-13,True,True,True,3534757,ns,0.6536702461935843,0.159,1.7357816416771823,0,C0_agroindustrial_intensive × ns,ns,0.0,706.9142818450928,6647.927713992551,27443.36968361349,,Ouroeste,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,SP,61239.816485479765,2011.1073009239092,2015.0,0.0,0.0115433768814886,0.1085556439505138,0.4481295219119482,,0.0195635402217227,0.5323069378663291,0.4481295219119482,0.8461793612406889,pre_renovabio_1985_2015,25,300,491.1533311395084,1573.95236232234,24376.49911256678,,0.008020163340234,0.0257014545870745,0.3980498393287406,,11.022569182234665,0.9514112257249318,5.444896387686992,3.97510361231301,1.403677244951545,0.39069992292821915,0.216,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,05620523000235,Usina Eldorado em Recuperacao Judicial - Rio Brilhante/MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4998667.05441077,7581265.61271929,58.8,60.2,65.44,58.8,t0_2022,6.640000000000001,,99.67,87.31,99.67,t1_2023,-12.36,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.215175/2019-86,48610.222444/2021-85,48610.225532/2024-81,True,True,True,5007208,ns,-0.5377694522529977,0.109,1.1382225701299242,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,482.725254092497,99.73560619354248,46541.68446535596,,Rio Brilhante,Usina Eldorado em Recuperacao Judicial - Rio Brilhante/MS,MS,72901.61871223075,2012.7118774549224,2015.0,0.0,0.0066215985683114,0.0013680849335765,0.6384177098875259,,0.024354977098277,0.337227313014197,0.6384177098875259,0.9723390258958234,pre_renovabio_1985_2015,25,300,1292.7920000712077,141.27692699432373,24343.40445952322,,0.0177333785299655,0.001937912072323,0.3339213160082975,,11.196879839330045,0.9921904263075568,4.0527123045791456,2.587287695420855,1.0447765461868934,-0.984681945633521,0.012,4,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,05643160000172,ENERGÉTICA SERRANÓPOLIS LTDA. - Serranópolis​ - GO,Serranópolis​,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5200073.40995457,7965283.74478764,63.3,63.3,63.36,63.3,t0_2022,0.0600000000000022,68.0,68.0,70.25,68.0,t0_2022,2.25,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218423/2020-84,48610.218423/2020-84,48610.204538/2024-15,True,True,True,5220504,ns,-0.1758136714795656,0.057,-0.2761438654027941,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,25.47501564025879,8.4944429397583,8618.717005049013,,Serranópolis​,ENERGÉTICA SERRANÓPOLIS LTDA. - Serranópolis​ - GO,GO,13705.10087326648,2013.0947727286975,2015.0,0.0,0.0018587981128946,0.0006198015628128,0.628869286315207,,0.0024785902816845,0.3686521234031084,0.628869286315207,0.99628192015599,pre_renovabio_1985_2015,25,300,8.494314193725586,8.492886543273926,5035.427208900452,,0.0006197921687898,0.0006196879995126,0.3674126338407829,,9.525596331907572,0.914032012423606,-0.014956618580434698,0.0749566185804369,-0.0038557694521724056,-0.001976196674004737,0.069,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,05928246000141,COPLASA - ACUCAR E ALCOOL LTDA EM RECUPERACAO JUDICIAL - Planalto - SP,Planalto,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5426788.99141756,7672471.74730586,58.6,60.99,58.56,58.6,t0_2022,-0.0399999999999991,92.53,93.44,96.84,92.53,t0_2022,4.310000000000002,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222647/2019-57,48610.230499/2022-40,48610.224111/2025-14,True,True,True,3539608,ns,0.0150150122546743,0.46,-0.2976387960339907,2,C2_extensive_vulnerable_frontier × ns,ns,1433.436460831586,5395.388919549831,17532.62293075113,24719.707263194818,,Planalto,COPLASA - ACUCAR E ALCOOL LTDA EM RECUPERACAO JUDICIAL - Planalto - SP,SP,106803.40615659975,2007.7485618897092,2010.0,0.0134212616658481,0.0505170117106459,0.1641579005920845,0.2314505515577819,,0.0977508380832279,0.6707986103589902,0.2314505515577819,0.6562549259568192,pre_renovabio_1985_2015,25,300,3611.297081569597,8740.399364662171,45370.55413604064,,0.0338125647067337,0.0818363353678685,0.4248043743990372,,11.578754460805158,0.9063382200335838,-2.7675058252057028,2.7275058252057036,-0.7134543387998209,0.10537198746592721,0.31,3,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,05938884000143,VALE DO PARANÁ S.A. AÇÚCAR E ÁLCOOL – Suzanápolis/SP,Suzanápolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5309810.66592045,7741669.95860548,66.4,62.05,62.51,66.4,t0_2022,-3.890000000000008,100.0,99.8,99.15,100.0,t0_2022,-0.8499999999999943,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.207272/2019-03,48610.203425/2022-31,	48610.212274/2025-54,True,True,True,3552551,ns,0.1414136045639164,0.397,-1.1251936253350514,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,769.4552331400852,4235.941576542574,10563.92389835657,,Suzanápolis,VALE DO PARANÁ S.A. AÇÚCAR E ÁLCOOL – Suzanápolis/SP,SP,36739.1387974309,2010.0021149974368,2010.0,0.0,0.0209437471406894,0.1152977918153809,0.2875386915464465,,0.033053528933742,0.6794077795198114,0.2875386915464465,0.8213749134261712,pre_renovabio_1985_2015,25,300,444.9029541015625,1112.2320845547845,19612.68305073533,,0.0121097817930526,0.0302737658247057,0.5338362218797247,,10.511625136590801,0.931644757468548,-2.8992391483076294,-0.9907608516923787,-0.7474147771395031,-0.1734541688658818,0.268,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,05980986000127,AGROINDUSTRIAL SANTA JULIANA LTDA. - SANTA JULIANA - MG,SANTA JULIANA,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5689655.69486325,7824882.09653371,52.8,63.38,66.59,52.8,t0_2022,13.790000000000006,97.69,92.3,94.6,97.69,t0_2022,-3.0900000000000034,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218815/2019-18,48610.219700/2021-57,48610.216461/2024-26,True,True,True,3157708,ns,0.5387721076478655,0.287,2.675110110260463,2,C2_extensive_vulnerable_frontier × ns,ns,143.44879531860352,693.9656939787023,1467.714990200716,23016.753459115123,,SANTA JULIANA,AGROINDUSTRIAL SANTA JULIANA LTDA. - SANTA JULIANA - MG,MG,50835.16192115709,2011.5736374572675,2010.0,0.0028218420065443,0.0136512930765325,0.0288720431829659,0.4527723054135838,,0.0256034679494005,0.5216242266370157,0.4527723054135838,0.936730313842848,pre_renovabio_1985_2015,25,300,464.1419496536255,447.0533113479614,24602.08372154236,,0.0091303328663236,0.0087941750247853,0.4839580084292643,,10.836363229164036,0.9117060566176164,8.125984347587394,5.664015652412612,2.094853328583875,0.18990942722029455,0.388,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,06044698000808,Sada Bio-Energia e Agricultura Ltda. - Jaíba - MG,Jaíba,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,6086551.59796969,8293728.10478262,61.05,61.05,59.24,61.05,t0_2022,-1.8099999999999952,95.61,95.61,98.66,95.61,t0_2022,3.049999999999997,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219883/2020-20,48610.219883/2020-20,48610.214531/2023-21,True,True,True,3135050,ns,0.1797221233971957,0.231,-0.678099068206165,2,C2_extensive_vulnerable_frontier × ns,ns,17.271774291992188,0.0,103.62795162200928,3376.40701007843,,Jaíba,Sada Bio-Energia e Agricultura Ltda. - Jaíba - MG,MG,7599.533401489258,2012.0964577814557,2010.0,0.0022727414144409,0.0,0.0136360939740986,0.4442913573373815,,0.0022727414144409,0.5534359012481775,0.4442913573373815,0.9840911646114604,pre_renovabio_1985_2015,25,300,0.0,0.0,4102.226665496826,,0.0,0.0,0.5397998072740788,,8.935973708218093,0.999902832746921,-2.6080506723794166,0.7980506723794214,-0.6723472995329849,0.05987610523388315,0.388,3,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,06059962000100,USINA ITAPAGIPE ACUCAR E ALCOOL LTDA. - Itapagipe - MG,Itapagipe,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5451352.76360256,7794240.56472791,51.2,55.86,61.57,51.2,t0_2022,10.369999999999996,98.52,84.7,80.33,98.52,t0_2022,-18.19,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218812/2019-76,48610.219706/2021-24,48610.216451/2024-91,True,True,True,3133402,ns,1.1058679977953685,0.071,1.9399834826735465,2,C2_extensive_vulnerable_frontier × ns,ns,151.4531183242798,372.074990455777,2652.6825347376807,21338.026114527383,,Itapagipe,USINA ITAPAGIPE ACUCAR E ALCOOL LTDA. - Itapagipe - MG,MG,58087.46787654278,2011.0604879421296,2010.0,0.0026073286349161,0.0064054262314648,0.0456670368275581,0.3673430241421184,,0.0138251398828971,0.6188318359749846,0.3673430241421184,0.9114698548127628,pre_renovabio_1985_2015,25,300,279.5392600564396,1686.742061095144,31606.94979734608,,0.0048123850165161,0.0290379684767821,0.5441268306706442,,10.969722435643792,0.9805487153997648,3.605461029597011,6.764538970402985,0.9294765674971969,0.2905289953735146,0.173,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,LL,5,06252818003799,Abengoa Bioenergia Agroindustrial Ltda. - Em Recuperação Judicial - Unidade São João - São João da Boa Vista - SP,São João da Boa Vista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5730700.17016266,7557336.91796437,63.0,59.02,60.1,63.0,t0_2022,-2.8999999999999986,100.0,90.38,93.2,100.0,t0_2022,-6.799999999999997,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.210932/2019-25,48610.214767/2022-86,48610.236202/2023-31,True,True,True,3549102,LL,0.7791836317172401,0.02,-0.9123938120862056,1,C1_developed_diversified × LL,sig,5724.573967110878,7905.175072729821,6320.951652814828,4555.296399034238,,São João da Boa Vista,Abengoa Bioenergia Agroindustrial Ltda. - Em Recuperação Judicial - Unidade São João - São João da Boa Vista - SP,SP,54092.46736575481,1999.4283216214724,1990.0,0.1058294111156598,0.1461418836615036,0.1168545633179331,0.0842131376302892,,0.455296227189803,0.4604906351799078,0.0842131376302892,0.2774383025899857,pre_renovabio_1985_2015,25,300,10998.34727117501,8136.097073065066,10452.025929824977,,0.2033249324126395,0.1504109069022781,0.1932251649596965,,10.898468706448467,0.8330407595817071,-1.3962639963391155,-1.5037360036608831,-0.3599524876244309,0.16693258305101766,0.094,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,06315338002324,COFCO INTERNATIONAL BRASIL S.A. - Unidade Sebastianópolis - Sebastianópolis do Sul - SP,Sebastianópolis do Sul,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5422166.47710356,7717572.31613689,60.7,66.2,62.78,60.7,t0_2022,2.0799999999999983,75.39,0.8239,94.1,75.39,t0_2022,18.71,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.215184/2019-77,48610.222887/2021-76,48610.223733/2024-44,True,True,True,3551306,ns,-0.0092756705541834,0.432,0.1580537333473709,1,C1_developed_diversified × ns,ns,385.2323865890503,1461.9886703566008,10671.935929814508,22829.595815796947,,Sebastianópolis do Sul,COFCO INTERNATIONAL BRASIL S.A. - Unidade Sebastianópolis - Sebastianópolis do Sul - SP,SP,80686.48620826122,2009.4211590021,2010.0,0.0047744350348176,0.018119374619723,0.1322642295051614,0.2829420004345102,,0.051736151587576,0.6653218479779138,0.2829420004345102,0.7795764670352796,pre_renovabio_1985_2015,25,300,2327.187224593817,2938.85614118015,40071.69003993015,,0.0288423419330354,0.0364231518719828,0.4966344666007694,,11.29833877666116,0.924375383992674,0.1096010438731092,1.970398956126889,0.02825480603384648,0.0009329786085990009,0.468,1,0.5,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,06315338002405,COFCO INTERNATIONAL BRASIL S.A. - Unidade Meridiano - Meridiano - SP,Meridiano,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5395909.59594227,7732321.44576074,60.2,68.99,62.78,60.2,t0_2022,2.5799999999999983,87.9,85.1,,87.9,t0_2022,,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.215187/2019-19,48610.232909/2022-97, 48610.222456/2025-33,True,True,True,3529609,ns,0.1675330662636257,0.063,0.2655283865033526,2,C2_extensive_vulnerable_frontier × ns,ns,25.165170669555664,2508.1534994461954,7185.106255321877,33248.644589053874,,Meridiano,COFCO INTERNATIONAL BRASIL S.A. - Unidade Meridiano - Meridiano - SP,SP,75087.58574503356,2010.4944265681456,2015.0,0.0003351442241731,0.0334030382593848,0.0956896693911498,0.4427981571008628,,0.0424562919592854,0.5147455509398517,0.4427981571008628,0.8061210885102615,pre_renovabio_1985_2015,25,300,654.6217927932739,4184.852672408608,27281.04176534017,,0.0087181094757274,0.0557329501393031,0.3633229314093987,,11.226423838784637,0.8992942054352584,0.5147171279276037,2.0652828720723946,0.13269246439536223,0.02555242737094966,0.305,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,06315338015060,COFCO INTERNATIONAL BRASIL S.A. - Unidade Potirendaba - Potirendaba - SP,Potirendaba,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5485225.81406155,7658752.52785581,67.4,67.4,64.42,67.4,t0_2022,-2.980000000000004,83.51,83.51,90.73,83.51,t0_2022,7.219999999999999,valido,cancelado,valido,sem_motivo,renovacao,sem_motivo,48610.215186/2019-66,48610.215186/2019-66,48610.223732/2024-08,True,True,True,3540804,ns,0.4645077688912636,0.114,-0.9295897565911638,1,C1_developed_diversified × ns,ns,4581.744734296612,8184.519420870612,19581.6247082168,14491.913872352305,,Potirendaba,COFCO INTERNATIONAL BRASIL S.A. - Unidade Potirendaba - Potirendaba - SP,SP,107242.6417635039,2004.0181311177637,2010.0,0.0427231617848474,0.0763177714226722,0.1825917786639296,0.1351320112414845,,0.2305801926904246,0.6342877960680907,0.1351320112414845,0.4567341046951414,pre_renovabio_1985_2015,25,300,11961.764847291684,13951.616081832435,34489.45809864344,,0.1115392594829049,0.1300939239505041,0.321602093453657,,11.582858550776509,0.9207413189052988,-2.0590234318420286,-0.9209765681579754,-0.5308097955056295,0.07684677747985236,0.326,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,06315338015140,COFCO INTERNATIONAL BRASIL S.A. - Unidade Catanduva - Catanduva- SP,Catanduva,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5521680.83072561,7657596.1707727,63.48,63.48,61.51,63.48,t0_2022,-1.9699999999999989,86.22,86.22,92.61,86.22,t0_2022,6.390000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.212003/2020-94,48610.212003/2020-94,48610.223731/2024-55,True,True,True,3511102,ns,0.3320320096798286,0.101,-0.7124909572160799,1,C1_developed_diversified × ns,ns,24842.334511412828,15893.629071022482,22670.95164655424,8386.140689528222,,Catanduva,COFCO INTERNATIONAL BRASIL S.A. - Unidade Catanduva - Catanduva- SP,SP,143076.38518960992,1996.975153813193,1990.0,0.1736298724523329,0.1110849218755399,0.1584534835466375,0.0586130316223366,,0.5401492110398781,0.4012377573377851,0.0586130316223366,0.1604038100630927,pre_renovabio_1985_2015,25,300,36546.63299617019,20172.83964998208,14563.856624939865,,0.2554344167120052,0.1409934953503914,0.1017907784407561,,11.871140918042485,0.930229404256508,-1.8099067827339184,-0.1600932172660805,-0.46658830315871314,0.017011597253154463,0.454,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,07130855000186,CENTRAL ENERGÉTICA MORRINHOS S.A. - Morrinhos-GO,Morrinhos,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5504739.83919693,8010461.16768676,63.3,60.8,63.3,63.3,t0_2022,0.0,92.87,97.53,92.87,92.87,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.218377/2019-80,48610.224388/2022-02,48610.218377/2019-80,True,True,True,5213806,ns,-0.1022214846450517,0.176,-0.2890408237815124,1,C1_developed_diversified × ns,ns,0.0,119.2276611328125,540.1771339229508,7139.567410401737,,Morrinhos,CENTRAL ENERGÉTICA MORRINHOS S.A. - Morrinhos-GO,GO,18752.495636117223,2011.2770305465108,2010.0,0.0,0.0063579623451921,0.0288056130983746,0.3807262536646569,,0.0170884316161942,0.6021853147191489,0.3807262536646569,0.9368465717131402,pre_renovabio_1985_2015,25,300,201.22307817795695,323.65651512146,10428.643837360303,,0.0107304692710021,0.0172593835722909,0.5561203180484833,,9.839135447948165,0.9799818325670068,-0.6194488795736532,0.6194488795736532,-0.15969198213460387,0.019996239893231096,0.349,3,0.4989130434782609,False,NS
